"DATE_TIME" "LONGITUDE" "LATITUDE" "GEOHASH" "MINIMUM_SPEED" "MAXIMUM_SPEED" "AVERAGE_SPEED" "NUMBER_OF_VEHICLES"
"2021-03-01 10:00:00" 28.9324951171875 41.0476684570312 "sxk9d2" 2 70 22 133
"2021-03-02 14:00:00" 28.8446044921875 41.0476684570312 "sxk982" 6 56 20 95
"2021-03-02 16:00:00" 29.0753173828125 41.0476684570312 "sxk9t8" 2 39 17 54
"2021-03-03 13:00:00" 28.7567138671875 41.0421752929688 "sxk3qr" 5 79 39 83
"2021-03-02 11:00:00" 28.7127685546875 41.2454223632812 "sxk6tk" 6 139 67 114
"2021-03-04 11:00:00" 28.7896728515625 41.1520385742188 "sxk6p5" 6 91 44 198
"2021-03-03 06:00:00" 29.0423583984375 41.0092163085938 "sxk9kc" 6 52 27 37
"2021-03-04 13:00:00" 28.8995361328125 41.0751342773438 "sxk99t" 2 42 16 184
"2021-03-01 11:00:00" 28.9105224609375 41.1685180664062 "sxkd1y" 6 69 41 24
"2021-03-02 03:00:00" 29.0533447265625 41.0147094726562 "sxk9m4" 9 123 68 19
"2021-03-02 01:00:00" 29.1192626953125 41.1959838867188 "sxkdqe" 53 106 81 67
"2021-03-02 16:00:00" 29.3719482421875 40.8828735351562 "sxkbs6" 58 118 85 118
"2021-03-03 21:00:00" 28.5150146484375 41.0971069335938 "sxk3bc" 13 147 83 130
"2021-03-02 17:00:00" 28.9544677734375 41.0586547851562 "sxk9df" 1 81 25 286
"2021-03-01 14:00:00" 28.9764404296875 41.0256958007812 "sxk97k" 2 46 17 109
"2021-03-03 09:00:00" 29.2840576171875 41.1355590820312 "sxkf42" 63 156 91 90
"2021-03-03 09:00:00" 28.9105224609375 41.0696411132812 "sxk99u" 3 67 23 192
"2021-03-03 17:00:00" 29.2730712890625 41.0476684570312 "sxkcd0" 47 169 91 180
"2021-03-03 22:00:00" 28.1854248046875 41.0806274414062 "sxk19q" 34 106 80 24
"2021-03-02 12:00:00" 28.0755615234375 41.2069702148438 "sx7fqv" 29 120 81 54
"2021-03-04 05:00:00" 28.7017822265625 41.0092163085938 "sxk3m1" 3 84 39 94
"2021-03-04 11:00:00" 29.3060302734375 40.9158325195312 "sxkbfb" 6 58 29 103
"2021-03-04 00:00:00" 29.0863037109375 41.0916137695312 "sxk9vb" 3 119 60 107
"2021-03-02 07:00:00" 28.6248779296875 41.0586547851562 "sxk3e6" 2 96 37 252
"2021-03-03 22:00:00" 28.5809326171875 41.1026000976562 "sxk3f6" 55 142 87 47
"2021-03-01 08:00:00" 29.4158935546875 41.1026000976562 "sxkcv6" 43 88 72 12
"2021-03-04 17:00:00" 28.8885498046875 41.1740112304688 "sxkd1r" 3 119 44 63
"2021-03-01 16:00:00" 28.9215087890625 41.0806274414062 "sxk9dn" 1 69 20 122
"2021-03-02 18:00:00" 29.1302490234375 41.1355590820312 "sxkdnb" 54 85 70 16
"2021-03-04 21:00:00" 28.8116455078125 41.1520385742188 "sxk6pe" 39 177 81 194
"2021-03-02 13:00:00" 28.0426025390625 41.0806274414062 "sx7cwn" 64 130 89 24
"2021-03-04 08:00:00" 28.9434814453125 41.0531616210938 "sxk9d9" 5 80 36 146
"2021-03-02 20:00:00" 29.2181396484375 40.9213256835938 "sxkbbc" 18 100 73 51
"2021-03-03 15:00:00" 29.1961669921875 41.0366821289062 "sxkc2q" 61 115 90 14
"2021-03-04 20:00:00" 29.2181396484375 40.8828735351562 "sxkb8f" 27 97 60 20
"2021-03-02 11:00:00" 27.9986572265625 41.3058471679688 "sx7fvp" 7 103 68 43
"2021-03-03 09:00:00" 29.0863037109375 41.1080932617188 "sxk9vg" 6 69 38 38
"2021-03-03 21:00:00" 29.1082763671875 40.9597778320312 "sxk9n2" 3 145 56 271
"2021-03-03 07:00:00" 28.7786865234375 41.0366821289062 "sxk3qy" 2 77 33 102
"2021-03-04 10:00:00" 29.0972900390625 41.0861206054688 "sxk9wp" 4 137 41 335
"2021-03-03 14:00:00" 28.2403564453125 41.0806274414062 "sxk1dw" 6 108 50 122
"2021-03-03 01:00:00" 29.2181396484375 41.0202026367188 "sxkc2g" 26 111 68 19
"2021-03-04 16:00:00" 28.9105224609375 41.0696411132812 "sxk99u" 3 69 22 176
"2021-03-04 03:00:00" 28.9544677734375 41.0147094726562 "sxk96f" 6 80 38 12
"2021-03-03 01:00:00" 28.9324951171875 41.0586547851562 "sxk9d6" 6 51 25 15
"2021-03-01 23:00:00" 28.8775634765625 41.0641479492188 "sxk995" 44 112 78 63
"2021-03-01 05:00:00" 28.1414794921875 41.0861206054688 "sxk18r" 63 122 88 28
"2021-03-03 18:00:00" 28.8336181640625 41.0476684570312 "sxk980" 1 44 15 238
"2021-03-02 16:00:00" 28.6688232421875 41.1959838867188 "sxk6k7" 31 69 47 13
"2021-03-04 07:00:00" 29.2620849609375 40.8663940429688 "sxkb3z" 3 83 46 257
"2021-03-01 06:00:00" 28.7237548828125 41.2069702148438 "sxk6mt" 9 92 52 58
"2021-03-04 14:00:00" 28.6688232421875 41.0037231445312 "sxk3k2" 5 80 34 175
"2021-03-01 08:00:00" 29.0643310546875 41.0092163085938 "sxk9m3" 2 119 24 198
"2021-03-01 07:00:00" 28.6688232421875 41.2454223632812 "sxk6sk" 69 177 97 51
"2021-03-01 14:00:00" 28.5260009765625 41.0696411132812 "sxk39h" 26 120 81 55
"2021-03-03 12:00:00" 28.9105224609375 41.1630249023438 "sxkd1v" 7 87 40 32
"2021-03-02 15:00:00" 28.4600830078125 41.1849975585938 "sxk4r9" 40 127 90 15
"2021-03-04 01:00:00" 28.0535888671875 41.0476684570312 "sx7cw2" 65 102 80 24
"2021-03-03 10:00:00" 28.4600830078125 41.1630249023438 "sxk4pt" 34 130 63 40
"2021-03-01 22:00:00" 28.8775634765625 41.0421752929688 "sxk93p" 6 40 20 36
"2021-03-03 06:00:00" 29.1522216796875 40.9048461914062 "sxk8xq" 16 103 64 30
"2021-03-01 22:00:00" 28.8555908203125 41.0037231445312 "sxk928" 2 39 20 30
"2021-03-03 14:00:00" 28.8885498046875 41.1795043945312 "sxkd32" 6 33 17 34
"2021-03-03 10:00:00" 28.0096435546875 41.2838745117188 "sx7fv7" 6 89 40 46
"2021-03-04 00:00:00" 29.1961669921875 40.8938598632812 "sxkb8k" 3 69 33 22
"2021-03-04 16:00:00" 28.9544677734375 41.1355590820312 "sxkd4b" 16 81 51 20
"2021-03-04 04:00:00" 28.6468505859375 41.0147094726562 "sxk37f" 32 109 69 56
"2021-03-03 13:00:00" 29.0533447265625 40.9872436523438 "sxk9jj" 6 67 23 44
"2021-03-03 01:00:00" 27.9876708984375 41.3113403320312 "sx7ghb" 8 110 42 11
"2021-03-02 02:00:00" 29.2401123046875 40.9762573242188 "sxkc17" 11 132 69 50
"2021-03-04 05:00:00" 28.6248779296875 41.1190795898438 "sxk3gm" 7 110 55 81
"2021-03-03 21:00:00" 29.1412353515625 41.0147094726562 "sxk9r4" 2 70 31 61
"2021-03-04 00:00:00" 29.2291259765625 40.8938598632812 "sxkb9h" 17 163 82 194
"2021-03-04 18:00:00" 29.0423583984375 41.1135864257812 "sxk9uu" 6 77 36 75
"2021-03-02 07:00:00" 28.3831787109375 41.0696411132812 "sxk1tu" 37 139 88 184
"2021-03-02 15:00:00" 29.0643310546875 41.0861206054688 "sxk9tr" 8 68 35 23
"2021-03-04 19:00:00" 28.7347412109375 40.9817504882812 "sxk3ju" 1 59 20 414
"2021-03-01 01:00:00" 28.5809326171875 41.1026000976562 "sxk3f6" 75 118 96 12
"2021-03-03 11:00:00" 29.0423583984375 41.0311889648438 "sxk9kv" 2 122 35 187
"2021-03-03 21:00:00" 29.3170166015625 40.9597778320312 "sxkc50" 6 125 67 67
"2021-03-02 19:00:00" 29.2071533203125 41.0147094726562 "sxkc2d" 5 93 36 343
"2021-03-02 09:00:00" 28.8336181640625 40.9817504882812 "sxk90h" 16 98 66 89
"2021-03-04 17:00:00" 29.1192626953125 40.9487915039062 "sxk8yw" 2 76 28 341
"2021-03-04 00:00:00" 28.0426025390625 41.0806274414062 "sx7cwn" 57 110 73 11
"2021-03-01 21:00:00" 29.3060302734375 41.0037231445312 "sxkc6b" 53 106 79 29
"2021-03-04 17:00:00" 29.2730712890625 40.8609008789062 "sxkb6n" 15 80 44 177
"2021-03-02 18:00:00" 28.7677001953125 41.0696411132812 "sxk3ws" 49 92 70 36
"2021-03-04 01:00:00" 28.4271240234375 41.1740112304688 "sxk4nz" 51 141 73 31
"2021-03-01 11:00:00" 28.8446044921875 41.0476684570312 "sxk982" 2 56 18 91
"2021-03-03 04:00:00" 29.3060302734375 40.9542846679688 "sxkbfz" 60 143 93 55
"2021-03-04 05:00:00" 28.9324951171875 41.0916137695312 "sxk9f2" 11 139 85 185
"2021-03-02 16:00:00" 29.0313720703125 41.1465454101562 "sxkdhd" 30 79 54 101
"2021-03-04 19:00:00" 28.6578369140625 41.1904907226562 "sxk6k4" 46 114 79 28
"2021-03-01 19:00:00" 28.9105224609375 41.0202026367188 "sxk93g" 1 92 18 286
"2021-03-02 10:00:00" 29.3170166015625 40.9213256835938 "sxkbg1" 9 142 68 120
"2021-03-04 08:00:00" 28.6798095703125 40.9982299804688 "sxk3hx" 3 97 54 188
"2021-03-04 14:00:00" 28.6798095703125 41.0037231445312 "sxk3k8" 5 104 48 423
"2021-03-03 21:00:00" 28.8226318359375 40.9927368164062 "sxk3py" 7 138 62 427
"2021-03-03 01:00:00" 28.9434814453125 41.0641479492188 "sxk9de" 7 79 38 30
"2021-03-01 10:00:00" 28.0755615234375 41.0586547851562 "sx7cwf" 58 148 93 27
"2021-03-03 21:00:00" 28.8995361328125 40.9817504882812 "sxk91s" 3 110 59 74
"2021-03-01 12:00:00" 28.6578369140625 41.0092163085938 "sxk3k1" 1 90 20 215
"2021-03-03 18:00:00" 29.3829345703125 40.8773803710938 "sxkbs9" 44 129 77 229
"2021-03-02 11:00:00" 28.4490966796875 41.1630249023438 "sxk4pm" 26 68 46 15
"2021-03-02 14:00:00" 28.8995361328125 40.9982299804688 "sxk91x" 2 49 16 89
"2021-03-01 07:00:00" 28.9984130859375 41.0861206054688 "sxk9ez" 4 46 24 65
"2021-03-04 21:00:00" 28.1414794921875 41.1630249023438 "sxk40m" 54 134 81 21
"2021-03-03 07:00:00" 28.7786865234375 41.1080932617188 "sxk3yg" 7 67 36 36
"2021-03-01 11:00:00" 29.1851806640625 41.0037231445312 "sxkc20" 7 53 25 45
"2021-03-02 08:00:00" 29.1192626953125 41.0202026367188 "sxk9qe" 1 107 27 516
"2021-03-02 06:00:00" 29.2181396484375 41.1849975585938 "sxkf2c" 26 129 85 145
"2021-03-01 18:00:00" 29.1522216796875 41.0256958007812 "sxk9rk" 6 44 23 54
"2021-03-02 15:00:00" 28.0096435546875 41.3058471679688 "sx7fvr" 1 106 36 44
"2021-03-01 20:00:00" 29.0972900390625 40.9762573242188 "sxk9n5" 1 81 23 380
"2021-03-02 22:00:00" 29.1192626953125 40.9432983398438 "sxk8yt" 6 52 24 14
"2021-03-01 10:00:00" 28.1195068359375 41.1685180664062 "sx7fpy" 66 152 89 80
"2021-03-04 15:00:00" 29.3389892578125 40.9268188476562 "sxkbgd" 13 96 61 92
"2021-03-04 03:00:00" 29.1192626953125 41.0147094726562 "sxk9qd" 9 154 87 48
"2021-03-03 04:00:00" 29.2730712890625 41.0092163085938 "sxkc61" 44 135 85 83
"2021-03-02 22:00:00" 29.1192626953125 40.9817504882812 "sxk9ns" 5 60 25 11
"2021-03-01 06:00:00" 28.8336181640625 41.2344360351562 "sxkd84" 70 128 89 30
"2021-03-01 15:00:00" 28.9544677734375 41.1135864257812 "sxk9fu" 46 102 70 48
"2021-03-03 15:00:00" 29.3060302734375 40.9487915039062 "sxkbfy" 21 133 88 330
"2021-03-01 11:00:00" 29.1961669921875 41.1849975585938 "sxkf23" 52 82 67 11
"2021-03-01 09:00:00" 28.7786865234375 41.0147094726562 "sxk3qf" 10 99 64 39
"2021-03-01 19:00:00" 28.2513427734375 41.0861206054688 "sxk1dz" 6 101 41 20
"2021-03-02 01:00:00" 28.9434814453125 41.0696411132812 "sxk9ds" 10 88 44 40
"2021-03-01 02:00:00" 29.3829345703125 40.8663940429688 "sxkbkx" 31 84 52 41
"2021-03-02 09:00:00" 29.3499755859375 41.0861206054688 "sxkcez" 35 115 72 29
"2021-03-01 04:00:00" 29.4158935546875 40.9323120117188 "sxkbv7" 51 134 84 14
"2021-03-01 22:00:00" 28.9544677734375 41.0971069335938 "sxk9fc" 22 136 74 231
"2021-03-01 19:00:00" 29.3060302734375 40.8773803710938 "sxkbdc" 54 142 82 228
"2021-03-04 05:00:00" 28.0206298828125 41.1959838867188 "sx7fme" 62 129 86 16
"2021-03-02 17:00:00" 28.7237548828125 41.0531616210938 "sxk3t9" 1 117 33 640
"2021-03-01 19:00:00" 29.3719482421875 40.8279418945312 "sxkbk2" 51 122 86 33
"2021-03-01 16:00:00" 28.5699462890625 41.2014770507812 "sxk66h" 40 127 88 32
"2021-03-02 22:00:00" 28.6029052734375 41.2124633789062 "sxk66y" 41 89 69 19
"2021-03-03 11:00:00" 28.1195068359375 41.0751342773438 "sx7cxv" 40 133 77 58
"2021-03-03 06:00:00" 28.8116455078125 40.9652709960938 "sxk3p9" 15 91 59 35
"2021-03-03 21:00:00" 29.2840576171875 41.0531616210938 "sxkcd3" 26 106 72 20
"2021-03-02 11:00:00" 28.7896728515625 41.0916137695312 "sxk3z0" 2 84 38 183
"2021-03-03 01:00:00" 28.6907958984375 41.0366821289062 "sxk3ky" 22 121 61 45
"2021-03-02 19:00:00" 29.0313720703125 41.1300659179688 "sxk9ux" 15 53 31 21
"2021-03-03 11:00:00" 29.3499755859375 40.9432983398438 "sxkbgv" 11 136 66 48
"2021-03-03 21:00:00" 28.8446044921875 41.1135864257812 "sxk9bk" 7 80 48 46
"2021-03-03 11:00:00" 28.7127685546875 41.0586547851562 "sxk3t6" 1 132 34 333
"2021-03-02 05:00:00" 28.8446044921875 41.1080932617188 "sxk9b7" 24 73 51 19
"2021-03-02 20:00:00" 29.1082763671875 41.0476684570312 "sxk9w2" 9 43 25 18
"2021-03-04 21:00:00" 28.9324951171875 41.1355590820312 "sxkd42" 48 112 67 154
"2021-03-03 19:00:00" 29.0533447265625 41.0531616210938 "sxk9t1" 1 61 23 25
"2021-03-03 03:00:00" 28.6907958984375 41.2564086914062 "sxk6sy" 46 126 71 13
"2021-03-02 19:00:00" 29.3829345703125 40.8828735351562 "sxkbsd" 29 130 81 252
"2021-03-04 22:00:00" 28.0426025390625 41.0421752929688 "sx7cqp" 40 88 66 19
"2021-03-02 08:00:00" 28.7677001953125 40.9982299804688 "sxk3nx" 1 54 23 67
"2021-03-01 00:00:00" 29.0863037109375 41.2124633789062 "sxkdmy" 65 109 89 13
"2021-03-03 07:00:00" 29.1632080078125 40.9597778320312 "sxk9p8" 19 61 39 21
"2021-03-04 08:00:00" 29.0313720703125 41.1135864257812 "sxk9us" 6 74 31 77
"2021-03-02 10:00:00" 28.4930419921875 41.1300659179688 "sxk3br" 57 125 89 29
"2021-03-02 17:00:00" 29.0423583984375 41.0751342773438 "sxk9sv" 2 63 25 36
"2021-03-02 08:00:00" 28.6248779296875 41.0311889648438 "sxk37m" 5 83 36 148
"2021-03-02 10:00:00" 29.0643310546875 41.0147094726562 "sxk9m6" 3 94 32 97
"2021-03-04 09:00:00" 28.1195068359375 41.0751342773438 "sx7cxv" 34 129 80 50
"2021-03-04 16:00:00" 28.8226318359375 41.2069702148438 "sxk6rv" 41 140 84 111
"2021-03-01 14:00:00" 29.3499755859375 40.9323120117188 "sxkbgg" 41 129 84 120
"2021-03-02 21:00:00" 29.1632080078125 40.8993530273438 "sxk8xt" 6 98 48 57
"2021-03-03 08:00:00" 29.1192626953125 40.9268188476562 "sxk8yd" 11 107 57 84
"2021-03-01 00:00:00" 28.5369873046875 41.1685180664062 "sxk61q" 49 129 82 31
"2021-03-01 05:00:00" 29.1082763671875 41.0311889648438 "sxk9qm" 6 130 54 159
"2021-03-01 07:00:00" 29.0972900390625 41.0586547851562 "sxk9w4" 8 66 26 37
"2021-03-04 21:00:00" 28.9984130859375 41.2234497070312 "sxkdeb" 35 130 81 205
"2021-03-03 00:00:00" 28.8555908203125 41.0421752929688 "sxk92x" 3 51 24 47
"2021-03-02 22:00:00" 29.1632080078125 40.9487915039062 "sxk8zw" 6 71 40 14
"2021-03-04 06:00:00" 29.0423583984375 41.0366821289062 "sxk9ky" 2 125 60 323
"2021-03-03 10:00:00" 28.2623291015625 41.1410522460938 "sxk451" 56 134 91 36
"2021-03-02 16:00:00" 28.1634521484375 41.0751342773438 "sxk18v" 14 112 69 56
"2021-03-04 20:00:00" 29.3389892578125 40.9817504882812 "sxkc5s" 51 134 85 47
"2021-03-03 15:00:00" 29.0533447265625 41.2289428710938 "sxkdt1" 58 158 87 97
"2021-03-02 09:00:00" 29.1632080078125 40.8993530273438 "sxk8xt" 6 104 47 132
"2021-03-03 01:00:00" 28.6248779296875 41.1300659179688 "sxk3gr" 31 100 61 28
"2021-03-03 06:00:00" 29.3499755859375 40.9158325195312 "sxkbgb" 29 160 90 342
"2021-03-04 19:00:00" 29.1192626953125 41.0421752929688 "sxk9qx" 7 126 74 312
"2021-03-04 02:00:00" 28.6688232421875 41.0476684570312 "sxk3s2" 12 82 49 20
"2021-03-01 06:00:00" 29.3170166015625 40.8828735351562 "sxkbe4" 48 144 85 195
"2021-03-03 22:00:00" 29.3280029296875 40.9817504882812 "sxkc5k" 14 183 81 108
"2021-03-02 07:00:00" 28.9874267578125 41.0971069335938 "sxk9g9" 2 79 30 132
"2021-03-03 12:00:00" 29.1192626953125 41.0037231445312 "sxk9q8" 2 115 33 303
"2021-03-01 16:00:00" 29.2181396484375 40.8828735351562 "sxkb8f" 45 98 62 16
"2021-03-02 22:00:00" 29.1082763671875 40.9872436523438 "sxk9nm" 2 142 78 137
"2021-03-03 16:00:00" 29.1082763671875 40.9597778320312 "sxk9n2" 1 98 37 262
"2021-03-02 16:00:00" 29.0753173828125 40.9927368164062 "sxk9jw" 2 88 27 421
"2021-03-03 19:00:00" 28.8116455078125 41.0037231445312 "sxk3r8" 2 122 40 289
"2021-03-02 10:00:00" 29.3060302734375 40.9982299804688 "sxkc4z" 17 170 87 169
"2021-03-04 08:00:00" 29.0313720703125 41.0806274414062 "sxk9sw" 2 51 26 67
"2021-03-04 10:00:00" 28.8116455078125 40.9652709960938 "sxk3p9" 4 99 50 113
"2021-03-02 02:00:00" 28.8006591796875 41.0311889648438 "sxk3rm" 6 70 34 22
"2021-03-04 06:00:00" 29.1192626953125 40.9982299804688 "sxk9nx" 9 143 80 667
"2021-03-02 14:00:00" 28.6468505859375 41.1904907226562 "sxk67f" 44 107 72 27
"2021-03-04 01:00:00" 29.1632080078125 41.0366821289062 "sxk9rw" 14 93 63 24
"2021-03-03 11:00:00" 29.1192626953125 40.9487915039062 "sxk8yw" 2 92 41 277
"2021-03-04 12:00:00" 28.5589599609375 41.0147094726562 "sxk33f" 9 91 62 122
"2021-03-02 07:00:00" 28.8885498046875 41.0256958007812 "sxk93k" 16 77 41 23
"2021-03-02 07:00:00" 29.1851806640625 40.9048461914062 "sxkb8n" 6 48 23 113
"2021-03-04 05:00:00" 28.5479736328125 41.0476684570312 "sxk398" 28 103 77 17
"2021-03-03 12:00:00" 29.0093994140625 41.0256958007812 "sxk9kh" 2 50 23 25
"2021-03-01 04:00:00" 29.1192626953125 40.9982299804688 "sxk9nx" 2 161 87 106
"2021-03-03 06:00:00" 29.1302490234375 41.0037231445312 "sxk9qb" 2 63 25 63
"2021-03-01 00:00:00" 28.3721923828125 41.1630249023438 "sxk4jt" 65 113 83 21
"2021-03-03 11:00:00" 29.0863037109375 41.0641479492188 "sxk9tg" 6 64 32 43
"2021-03-04 07:00:00" 28.4600830078125 41.0586547851562 "sxk1xd" 49 151 92 131
"2021-03-02 12:00:00" 28.5699462890625 41.1080932617188 "sxk3f5" 11 123 79 229
"2021-03-02 15:00:00" 29.1632080078125 40.9542846679688 "sxk8zx" 9 60 34 32
"2021-03-02 16:00:00" 28.8555908203125 41.0147094726562 "sxk92d" 1 41 15 86
"2021-03-04 01:00:00" 28.8665771484375 41.0476684570312 "sxk98b" 6 66 31 15
"2021-03-03 11:00:00" 28.8665771484375 41.0806274414062 "sxk98y" 30 91 61 100
"2021-03-01 19:00:00" 28.0316162109375 41.0421752929688 "sx7cmz" 47 129 81 32
"2021-03-04 12:00:00" 28.2403564453125 41.0751342773438 "sxk1dt" 10 70 45 44
"2021-03-01 17:00:00" 29.3280029296875 40.9213256835938 "sxkbg3" 68 115 87 16
"2021-03-02 06:00:00" 27.9766845703125 41.3278198242188 "sx7ghe" 8 44 26 23
"2021-03-01 09:00:00" 28.9434814453125 41.1355590820312 "sxkd48" 2 87 38 44
"2021-03-04 06:00:00" 28.9215087890625 41.0311889648438 "sxk96j" 2 133 59 514
"2021-03-02 07:00:00" 28.8336181640625 40.9817504882812 "sxk90h" 11 123 69 59
"2021-03-02 16:00:00" 29.1082763671875 41.0256958007812 "sxk9qk" 1 56 19 120
"2021-03-01 01:00:00" 28.8885498046875 41.0641479492188 "sxk997" 2 149 60 42
"2021-03-03 18:00:00" 29.0753173828125 40.9707641601562 "sxk9jd" 2 36 15 43
"2021-03-03 20:00:00" 28.5589599609375 41.0202026367188 "sxk33g" 12 105 59 162
"2021-03-04 13:00:00" 29.1741943359375 41.0311889648438 "sxk9rv" 25 86 60 123
"2021-03-02 10:00:00" 27.9986572265625 41.3058471679688 "sx7fvp" 24 134 71 40
"2021-03-01 23:00:00" 28.1524658203125 41.1410522460938 "sxk409" 61 135 86 54
"2021-03-04 15:00:00" 28.8995361328125 41.0916137695312 "sxk9c8" 2 109 42 534
"2021-03-02 00:00:00" 29.1192626953125 41.0366821289062 "sxk9qw" 15 146 90 109
"2021-03-03 14:00:00" 28.5809326171875 41.2124633789062 "sxk66q" 53 125 85 12
"2021-03-04 07:00:00" 28.6798095703125 41.0421752929688 "sxk3kx" 1 63 22 221
"2021-03-01 19:00:00" 29.2401123046875 40.8718872070312 "sxkb92" 2 87 30 106
"2021-03-04 11:00:00" 28.8775634765625 41.1080932617188 "sxk9c5" 2 98 27 115
"2021-03-03 19:00:00" 29.1632080078125 40.9432983398438 "sxk8zt" 10 58 37 35
"2021-03-04 21:00:00" 28.4820556640625 41.1245727539062 "sxk3bn" 22 97 61 12
"2021-03-04 08:00:00" 28.6248779296875 41.1520385742188 "sxk657" 12 59 42 16
"2021-03-02 08:00:00" 28.9984130859375 41.2234497070312 "sxkdeb" 36 147 87 107
"2021-03-02 03:00:00" 29.0753173828125 40.9927368164062 "sxk9jw" 9 113 65 37
"2021-03-03 10:00:00" 29.1632080078125 40.9597778320312 "sxk9p8" 22 61 42 15
"2021-03-04 03:00:00" 28.8006591796875 41.1300659179688 "sxk3zr" 46 114 79 52
"2021-03-04 16:00:00" 28.8995361328125 41.2344360351562 "sxkd9d" 45 163 90 170
"2021-03-03 08:00:00" 28.5150146484375 41.1630249023438 "sxk60v" 64 157 98 35
"2021-03-04 21:00:00" 29.2730712890625 41.0421752929688 "sxkc6p" 21 130 70 203
"2021-03-02 05:00:00" 28.9434814453125 41.0147094726562 "sxk96d" 4 107 43 41
"2021-03-04 13:00:00" 29.0533447265625 41.0092163085938 "sxk9m1" 5 40 18 51
"2021-03-03 12:00:00" 28.9984130859375 41.0531616210938 "sxk9ec" 1 64 20 121
"2021-03-03 15:00:00" 29.0753173828125 41.1080932617188 "sxk9ve" 26 55 42 16
"2021-03-01 10:00:00" 29.0533447265625 41.1135864257812 "sxk9vh" 6 71 21 98
"2021-03-03 20:00:00" 29.2840576171875 40.9048461914062 "sxkbdq" 2 82 36 135
"2021-03-01 16:00:00" 28.8885498046875 41.0311889648438 "sxk93m" 2 78 26 89
"2021-03-02 04:00:00" 28.8336181640625 41.2234497070312 "sxkd80" 46 120 82 63
"2021-03-03 22:00:00" 28.4710693359375 41.0586547851562 "sxk1xf" 57 145 88 96
"2021-03-01 16:00:00" 28.8446044921875 41.2069702148438 "sxkd2m" 13 122 80 155
"2021-03-02 10:00:00" 28.9764404296875 41.0366821289062 "sxk97q" 1 74 28 192
"2021-03-04 05:00:00" 29.0972900390625 40.9707641601562 "sxk9n4" 7 132 74 175
"2021-03-03 11:00:00" 28.5699462890625 41.1904907226562 "sxk664" 38 194 72 59
"2021-03-01 18:00:00" 28.9654541015625 41.1355590820312 "sxkd50" 11 73 44 29
"2021-03-02 17:00:00" 29.1192626953125 40.9982299804688 "sxk9nx" 2 100 29 663
"2021-03-04 21:00:00" 29.1522216796875 40.9158325195312 "sxk8z2" 3 65 32 51
"2021-03-01 21:00:00" 28.3502197265625 41.0586547851562 "sxk1t4" 20 120 69 33
"2021-03-01 00:00:00" 29.0423583984375 41.0256958007812 "sxk9ku" 9 130 62 70
"2021-03-04 00:00:00" 29.3939208984375 40.8718872070312 "sxkbsb" 30 136 75 276
"2021-03-04 16:00:00" 28.7677001953125 40.9982299804688 "sxk3nx" 2 46 19 61
"2021-03-04 15:00:00" 29.3719482421875 40.9432983398438 "sxkbum" 17 100 55 33
"2021-03-02 15:00:00" 28.6907958984375 41.0202026367188 "sxk3kg" 1 75 22 71
"2021-03-01 10:00:00" 28.4930419921875 41.1300659179688 "sxk3br" 42 153 99 27
"2021-03-02 04:00:00" 29.0972900390625 40.9982299804688 "sxk9np" 12 78 35 14
"2021-03-02 04:00:00" 28.5040283203125 41.0641479492188 "sxk38e" 60 133 85 32
"2021-03-03 19:00:00" 29.0753173828125 40.9762573242188 "sxk9je" 2 61 17 99
"2021-03-03 14:00:00" 29.2181396484375 40.9048461914062 "sxkb8y" 4 105 48 227
"2021-03-03 20:00:00" 29.1961669921875 40.9103393554688 "sxkb8r" 2 126 67 300
"2021-03-03 19:00:00" 28.9105224609375 41.1630249023438 "sxkd1v" 9 80 40 22
"2021-03-01 07:00:00" 29.2840576171875 40.9597778320312 "sxkc42" 12 133 75 429
"2021-03-04 07:00:00" 28.8006591796875 40.9982299804688 "sxk3pr" 2 103 51 634
"2021-03-02 03:00:00" 29.3170166015625 40.9432983398438 "sxkbgj" 35 150 72 127
"2021-03-02 13:00:00" 28.4490966796875 41.0366821289062 "sxk1rq" 10 125 69 65
"2021-03-03 12:00:00" 29.3280029296875 40.9762573242188 "sxkc57" 60 131 87 80
"2021-03-04 11:00:00" 28.9764404296875 41.0586547851562 "sxk9e6" 2 108 39 219
"2021-03-04 19:00:00" 29.2181396484375 40.9048461914062 "sxkb8y" 6 126 48 328
"2021-03-04 01:00:00" 28.8775634765625 41.1849975585938 "sxkd31" 6 116 68 37
"2021-03-04 19:00:00" 28.9764404296875 41.0202026367188 "sxk977" 4 57 32 48
"2021-03-03 07:00:00" 28.4820556640625 41.1300659179688 "sxk3bp" 38 77 59 13
"2021-03-02 21:00:00" 28.7017822265625 41.0092163085938 "sxk3m1" 2 77 31 105
